applicant_name,age,gender,marital_status,dependents,education,employment_type,years_of_employment,monthly_income,bank_balance,existing_emi,existing_loan_amount,debt_to_income_ratio,credit_score,credit_history,previous_defaults,loan_amount_requested,loan_tenure,loan_purpose,collateral_value,property_area,loan_status,loan_to_income_ratio,collateral_to_loan_ratio,net_disposable_income,income_per_dependent
1045,30,1,0,1,0,2,5.0,39737.0,308265.32,21262.79,736820.5,53.51,600,1,0,3547194.16,60,2,3364361.18,1,1,7.438898591572926,0.948457013697835,18474.21,19868.5
904,33,0,0,1,1,0,3.0,331601.43,634308.22,94623.65,2964692.75,28.54,685,1,0,5859299.4,240,5,3695.64,0,1,1.4724754051874867,0.000630730697939757,236977.78,165800.715
874,39,1,0,0,0,2,17.7,152133.36,598116.49,53762.62,2242430.91,35.34,487,0,1,10000000.0,240,2,13434918.22,0,0,5.477650223023625,1.343491822,98370.73999999999,152133.36
447,65,1,0,0,0,0,4.7,138667.02,726712.86,55781.88,702224.73,40.23,731,1,0,315004.12,360,5,4908.88,1,1,0.1893048782135315,0.015583542208908252,82885.13999999998,138667.02
742,59,0,1,1,1,2,31.1,63432.2,425696.12,27481.84,1119695.67,43.32,515,0,1,627491.13,120,5,3168.19,2,0,0.8243593553431854,0.005048979736175713,35950.36,31716.1
709,22,1,1,0,1,2,3.9,97151.06,386382.18,64779.11,833200.44,66.68,763,1,0,1408916.13,36,1,3829.09,2,1,1.2085269836479395,0.002717755811341304,32371.949999999997,97151.06
920,31,1,1,1,0,3,7.6,46670.27,132585.74,5988.74,193163.03,12.83,799,0,0,1882064.72,120,0,3349036.33,1,1,3.3605703731019054,1.7794480149439282,40681.53,23335.135
919,57,1,0,0,0,2,25.2,100957.24,140794.63,25163.0,476892.06,24.92,552,0,1,297491.38,36,5,504918.69,2,0,0.24555889536335712,1.6972548582752212,75794.24,100957.24
280,23,0,1,0,0,2,0.3,180468.97,1058590.7,39852.34,1188078.75,22.08,637,0,0,10000000.0,36,2,15000000.0,2,0,4.617598988531564,1.5,140616.63,180468.97
419,59,1,1,0,1,1,22.7,38147.41,81188.8,10145.33,608193.87,26.6,637,0,0,691206.38,120,6,1040474.7,1,0,1.5099460662379611,1.5053025118199863,28002.08,38147.41
481,33,1,1,1,1,2,12.3,86628.38,368757.51,45630.88,2419215.5,52.67,519,1,1,4104272.19,300,2,4493350.07,0,0,3.948159742800223,1.0947982643422098,40997.50000000001,43314.19
525,62,1,0,0,1,2,30.0,60948.74,131030.45,22692.27,765540.83,37.23,579,1,0,1352436.48,300,4,2752.58,0,1,1.8491447075033873,0.0020352748840374375,38256.47,60948.74
1026,34,0,0,2,0,3,10.2,20404.08,39705.12,8162.96,462249.17,40.01,609,1,0,258207.09,240,5,247357.62,1,1,1.0545566131871664,0.957981517858398,12241.120000000003,6801.360000000001
499,40,1,1,1,0,2,20.4,133466.17,444313.2,41152.93,1161374.54,30.83,816,0,2,1312777.85,480,6,1291531.07,1,1,0.8196695399790574,0.9838154033448995,92313.24000000002,66733.085
394,50,1,0,1,1,2,1.1,56800.44,96747.64,12254.68,325158.98,21.57,738,1,0,829337.39,120,1,2563.57,0,1,1.2167414401484684,0.003091106262554978,44545.76,28400.22
1062,26,0,1,1,0,4,0.0,10000.0,55011.33,5712.64,121280.04,57.13,681,0,0,779796.1,300,2,917705.12,1,0,6.498300833333333,1.176852666998463,4287.36,5000.0
176,46,0,0,0,1,2,27.1,77117.38,440214.23,22228.84,1041720.59,28.82,595,1,0,6205739.23,36,2,10474818.71,1,1,6.70594535023536,1.6879244070331327,54888.54000000001,77117.38
757,43,1,0,1,0,4,0.0,10154.87,33843.9,2316.04,127986.09,22.81,583,1,1,100882.92,60,4,3170.66,2,0,0.827869780706203,0.03142910613610312,7838.830000000001,5077.435
859,56,1,0,0,0,1,30.0,45509.51,362515.42,3706.73,115155.93,8.14,590,1,0,554774.66,120,5,2925.05,1,1,1.0158584802751485,0.005272501090803246,41802.78,45509.51
931,65,1,0,0,1,2,14.0,74317.65,57896.37,41958.14,1219708.21,56.46,724,1,0,895653.12,180,3,917.0,0,0,1.0043073213429112,0.0010238338699696597,32359.509999999995,74317.65
735,50,0,0,0,1,0,24.3,128293.96,357166.42,23016.97,911315.55,17.94,685,0,0,3038477.54,120,6,2720026.24,2,1,1.9736428875269472,0.8951937949819435,105276.99,128293.96
469,39,1,0,0,1,2,6.8,63431.44,448653.36,16539.01,812147.19,26.07,677,1,0,682005.39,360,5,1876.42,2,1,0.895987581237317,0.002751327229246678,46892.43000000001,63431.44
51,39,0,0,0,0,2,11.7,101362.93,501561.69,21415.05,732085.18,21.13,691,1,0,1325724.29,180,3,1392.74,0,1,1.089915456929537,0.0010505502618496942,79947.87999999999,101362.93
162,39,0,0,1,0,2,15.6,161071.13,1046642.31,62824.96,887563.74,39.0,671,0,0,580805.58,360,1,467554.06,2,0,0.3004912488041774,0.8050095868569307,98246.17000000001,80535.565
614,57,0,1,0,1,2,3.8,73343.65,224904.47,6850.96,315580.37,9.34,676,1,0,995233.44,36,0,1070182.05,0,1,1.1307880095959228,1.075307568041524,66492.68999999999,73343.65
864,35,1,0,2,0,3,5.4,29971.53,216723.47,5342.92,232586.7,17.83,579,0,2,3087718.66,36,2,3094438.03,1,0,8.585143579034282,1.0021761600520949,24628.61,9990.51
363,28,0,0,1,1,2,1.5,80208.17,366126.24,21680.46,927383.6,27.03,688,1,0,1773880.53,240,6,2749904.57,2,1,1.8429965114526363,1.5502197151913042,58527.71,40104.085
963,36,0,1,0,0,2,10.7,52232.61,263131.48,7977.77,169912.02,15.27,633,0,0,406881.49,24,4,1258.72,0,0,0.6491498478313323,0.0030935789190115284,44254.84,52232.61
1151,22,0,0,0,1,2,3.0,67374.73,209407.57,30016.16,699449.21,44.55,563,0,2,5314921.52,240,0,7080680.04,0,0,6.573831563654008,1.3322266402910123,37358.56999999999,67374.73
1040,25,1,0,1,0,2,1.0,48712.76,182475.95,17256.96,563198.45,35.43,777,1,0,510253.12,60,6,685639.71,1,1,0.8728943573169193,1.3437246792337105,31455.800000000003,24356.38
71,25,0,1,0,0,2,4.1,37849.46,224197.47,9277.53,260817.31,24.51,607,0,0,1367335.83,180,0,1345368.57,1,0,3.01046970022822,0.9839342614169629,28571.93,37849.46
317,55,0,0,1,0,2,1.8,45438.36,349830.49,4771.07,240617.95,10.5,611,1,1,1131400.09,180,0,1756342.87,0,1,2.07497235448932,1.5523623212722213,40667.29,22719.18
827,53,0,0,1,0,2,7.5,98868.55,594721.93,63481.65,2234070.51,64.21,500,1,1,1101392.41,240,5,1631210.73,1,0,0.9283306049631892,1.481044099441361,35386.9,49434.275
616,52,0,1,1,1,0,31.1,126548.65,628225.74,22733.47,1046755.5,17.96,764,0,0,2338314.98,240,5,2591094.94,1,1,1.5397997660715201,1.1081034685925846,103815.18,63274.325
298,41,1,0,0,0,3,5.2,22188.58,72867.99,5407.98,280453.1,24.37,685,0,0,1665949.51,360,2,2867067.8,0,0,6.256782805989988,1.7209812078878668,16780.600000000002,22188.58
889,53,1,0,3,0,2,27.7,56418.62,194006.55,4600.84,113249.69,8.15,306,0,4,191177.28,180,3,3122.49,2,0,0.28237911526371967,0.016332955464163943,51817.78,14104.655
126,28,0,1,1,0,2,4.7,92846.29,120445.62,14210.24,630313.14,15.31,615,0,1,541697.37,360,6,465877.57,2,0,0.4861954904175493,0.8600329183802388,78636.04999999999,46423.145
85,61,0,0,1,0,2,30.9,68234.56,469652.21,18841.66,999167.72,27.61,753,0,0,5293629.9,24,0,637.34,0,1,6.4649911276631675,0.0001203975366694978,49392.899999999994,34117.28
497,43,0,0,0,1,2,19.0,90284.5,197503.28,19737.17,593543.25,21.86,491,1,0,1091867.57,60,3,4812.96,1,0,1.0078027143824984,0.0044080070992492245,70547.33,90284.5
251,63,1,0,2,0,2,7.9,78441.89,96594.79,20381.61,1084975.21,25.98,467,0,0,9129163.38,36,2,9539498.45,2,0,9.698435555288127,1.044947718966116,58060.28,26147.296666666665
82,27,1,1,1,1,1,26.3,22755.72,158372.19,9848.18,555464.65,43.28,610,1,0,172500.97,12,6,745.09,1,1,0.63171285432117,0.004319338030389047,12907.54,11377.86
1150,43,0,0,3,0,2,22.7,108023.3,85301.79,18684.4,1028880.65,17.3,342,0,3,2211616.42,180,6,2597781.11,0,0,1.706126070332357,1.1746074439074747,89338.9,27005.825
706,52,0,1,0,1,2,10.0,103676.09,691630.29,39658.4,1255150.64,38.25,650,0,0,1834442.04,36,1,4383.65,2,1,1.4744978326246678,0.0023896366875674085,64017.689999999995,103676.09
1085,43,1,0,0,0,2,16.2,64255.72,257355.58,29521.04,431566.7,45.94,489,1,0,5215500.09,60,2,8595744.63,1,1,6.763989377132495,1.6481151340561095,34734.68,64255.72
75,41,1,1,0,0,2,5.5,59871.87,305125.22,1609.12,76680.73,2.69,606,1,0,4634489.37,300,0,3717367.14,2,1,6.450565975306934,0.8021093249373448,58262.75,59871.87
1015,28,0,1,0,0,2,1.7,98362.64,657612.26,22484.16,1271985.54,22.86,575,0,0,734005.38,120,6,670476.03,0,0,0.6218531243163055,0.9134483864409823,75878.48,98362.64
753,38,1,0,2,0,3,12.9,109206.13,781397.95,15382.55,448398.76,14.09,535,1,2,2655739.87,60,6,1059.42,1,1,2.026549753510479,0.0003989170821914874,93823.58,36402.043333333335
130,31,1,0,0,1,0,7.4,106221.37,133584.13,5437.6,123032.83,5.12,773,0,2,8223846.54,240,2,902.99,2,1,6.45181421591531,0.00010980141660085015,100783.76999999999,106221.37
646,34,1,0,0,1,4,0.0,10000.0,66714.73,4705.26,196078.13,47.05,568,0,1,550959.43,300,2,534755.23,2,0,4.5913285833333335,0.9705891230503123,5294.74,10000.0
262,51,1,0,0,0,2,0.6,62425.21,439928.22,5208.13,242047.59,8.34,556,1,0,2974477.07,240,2,5069980.83,0,1,3.970720950184495,1.7044948441979417,57217.08,62425.21
881,49,1,0,0,1,2,15.1,103790.19,532255.5,4018.54,209392.57,3.87,697,1,0,4444805.56,60,0,6696220.88,0,1,3.5687425115353704,1.5065272911510668,99771.65000000001,103790.19
10,48,0,1,1,0,3,29.2,23445.75,62314.12,10439.8,215682.9,44.53,637,1,0,180832.74,360,1,1998.32,1,1,0.6427346107503492,0.011050653769887024,13005.95,11722.875
311,37,0,0,1,0,2,5.7,54262.03,59992.68,15464.81,503963.07,28.5,577,0,0,1035811.64,180,6,1129148.0,2,1,1.5907557580626208,1.0901093947930534,38797.22,27131.015
682,64,0,0,0,0,2,24.4,70041.41,133095.34,11252.46,419333.3,16.07,727,0,0,5554384.61,240,0,9895195.61,1,1,6.6084532588174145,1.7815106991663652,58788.950000000004,70041.41
29,24,0,1,0,0,1,32.7,78579.98,237610.68,27291.9,1349766.49,34.73,745,1,0,8599480.93,300,2,3523.51,1,1,9.119669040808274,0.0004097351954939448,51288.079999999994,78579.98
1121,36,1,0,2,0,0,16.5,37636.77,143751.38,12419.76,129051.23,33.0,519,1,0,3063541.03,300,2,4223.41,2,1,6.7831295255499695,0.0013786040267265492,25217.009999999995,12545.589999999998
33,26,1,0,0,0,2,2.0,79044.23,122872.5,6607.25,139779.12,8.36,771,1,0,671630.42,36,5,915.23,2,1,0.7080744750966221,0.001362698848572106,72436.98,79044.23
482,36,1,0,1,0,3,3.6,191539.21,438957.57,42556.26,2253779.19,22.22,713,1,0,10000000.0,180,2,2325.38,1,1,4.35071927744368,0.00023253800000000002,148982.94999999998,95769.605
992,64,1,0,1,0,3,4.3,40456.7,109478.87,13732.94,508008.86,33.94,643,1,0,754170.3,300,5,714624.2,1,1,1.5534515914545677,0.9475634349430094,26723.759999999995,20228.35
25,37,0,0,1,0,2,17.5,110841.53,668965.75,41069.39,1271165.48,37.05,658,1,0,4748446.89,180,0,898.55,1,1,3.5699968008380973,0.00018923029378138418,69772.14,55420.765
177,61,1,0,3,0,2,6.1,74957.42,74056.27,18690.2,530018.62,24.93,660,0,0,5688850.07,12,2,9407103.16,2,1,6.324535171657011,1.653603635927779,56267.22,18739.355
881,43,0,0,0,1,3,5.3,99001.38,529503.13,7652.24,223596.3,7.73,529,1,5,962706.64,60,6,1871.4,2,0,0.8103478288215107,0.0019438943518661096,91349.14,99001.38
351,52,1,0,2,0,0,32.2,266463.95,1109219.99,106241.0,2366925.65,39.87,574,0,0,1669087.9,120,6,1462386.7,2,0,0.5219867765727157,0.8761591885004978,160222.95,88821.31666666667
550,41,1,0,0,1,4,0.0,10000.0,22870.57,4076.2,44936.56,40.76,585,1,1,173444.17,24,6,236434.24,2,0,1.4453680833333333,1.363172022443879,5923.8,10000.0
316,32,1,1,0,1,2,11.4,67854.95,466025.87,12993.1,744092.95,19.15,780,1,0,2905514.9,36,2,2354.23,0,1,3.568291505139517,0.0008102625803089154,54861.85,67854.95
1126,55,1,1,1,0,2,8.3,97948.32,68809.45,13824.48,319408.15,14.11,559,1,1,2178868.67,360,4,4014.63,1,1,1.8537570544003883,0.0018425295912855547,84123.84000000001,48974.16
606,64,0,1,0,0,2,6.6,61944.79,407969.5,14834.96,222056.39,23.95,656,0,0,5762797.64,360,2,6094608.17,2,0,7.752599317338337,1.0575780290629813,47109.83,61944.79
1067,32,0,0,1,0,2,1.6,90590.33,386011.07,45258.12,1446843.79,49.96,730,1,0,1256750.92,300,3,3059.68,1,1,1.1560753044318675,0.002434595393015507,45332.21,45295.165
214,56,1,0,3,0,2,16.1,87675.02,78845.58,8762.73,381453.35,9.99,590,0,0,1513856.86,360,6,4674.06,0,0,1.4388903285489225,0.003087517798743535,78912.29000000001,21918.755
488,32,0,0,0,1,3,4.5,116832.76,523084.51,32664.36,675685.8,27.96,688,0,1,2249318.47,300,1,2709520.22,1,0,1.604371974378876,1.2045960837195278,84168.4,116832.76
1073,53,0,0,2,0,0,8.0,24703.47,42970.28,7527.77,151798.68,30.47,620,0,0,2329451.41,120,2,2522.6,0,0,7.858043863203563,0.0010829159128071272,17175.7,8234.49
791,56,1,1,1,0,2,7.4,127707.26,667743.98,38657.58,1930092.32,30.27,667,1,0,10000000.0,60,2,13031656.41,1,1,6.525340323904321,1.303165641,89049.68,63853.63
1053,41,1,0,2,0,4,0.0,11764.53,77242.54,3478.06,71185.54,29.56,600,1,0,1112667.66,240,2,1062234.65,0,0,7.881513753630616,0.954673788218128,8286.470000000001,3921.51
594,54,1,0,2,1,1,15.7,31581.59,150315.83,10918.61,613860.62,34.57,590,0,4,284422.48,24,5,2252.31,0,0,0.7504965181719264,0.007918888830446877,20662.98,10527.196666666667
265,33,1,1,0,0,3,14.4,148621.59,1018513.33,22507.83,668377.61,15.14,628,1,0,9262418.63,60,2,12117374.8,1,1,5.193513399814029,1.3082300945406524,126113.76,148621.59
927,24,0,1,0,1,2,0.6,69222.4,529596.66,30512.64,1819410.57,44.08,545,0,0,739839.49,36,0,678890.39,2,0,0.8906552045773238,0.9176184823548686,38709.759999999995,69222.4
435,25,1,1,1,0,2,2.0,78921.42,627701.4,31193.78,343842.8,39.53,670,1,0,293752.79,240,5,2676.98,2,0,0.31017433754570894,0.009113036849794687,47727.64,39460.71
253,41,1,0,2,0,3,2.5,96199.09,587321.34,34491.89,365760.64,35.85,496,0,0,947545.25,480,3,2216.37,2,0,0.8208196581346732,0.0023390650736732624,61707.2,32066.36333333333
951,61,0,0,0,0,3,23.4,62195.41,495052.88,6555.27,171138.59,10.54,841,0,0,730043.87,36,1,1792.13,1,1,0.9781588250108274,0.0024548250778408704,55640.14,62195.41
748,26,1,0,3,1,3,6.8,13887.01,57161.94,3341.09,166046.28,24.06,787,0,3,291891.98,300,6,411692.73,0,1,1.7515888349375903,1.4104283714818064,10545.92,3471.7525
987,41,0,1,0,0,3,0.2,102705.42,303228.54,22595.76,1109663.33,22.0,643,1,0,7855955.54,180,2,4203.95,1,0,6.374181242495933,0.0005351290468224824,80109.66,102705.42
845,52,1,0,1,0,3,16.8,36860.15,185278.93,10934.74,581826.52,29.67,510,1,0,754792.96,360,6,739912.53,0,0,1.706434003478915,0.9802854149567055,25925.410000000003,18430.075
470,30,1,0,1,1,2,0.8,64420.62,115104.12,24763.34,945810.37,38.44,704,1,0,5109623.91,36,2,9089372.61,1,1,6.609715840983834,1.7788731167104623,39657.28,32210.31
829,53,1,0,1,1,3,32.8,67448.02,455760.52,7694.51,113502.91,11.41,720,1,0,340386.66,360,5,2528.5,1,1,0.4205543024094703,0.007428316961657664,59753.51,33724.01
448,34,1,0,0,0,1,21.8,32083.59,190603.25,3537.54,110198.32,11.03,467,0,3,296147.71,36,6,316177.58,1,0,0.7692086774994112,1.0676347286291694,28546.05,32083.59
267,57,1,0,1,0,2,22.3,67198.65,229296.75,34379.34,1577525.81,51.16,774,0,0,4109619.95,180,0,4091150.79,2,0,5.096357280491002,0.9955058715344225,32819.31,33599.325
141,47,0,0,0,0,2,10.7,109478.87,769816.83,39136.12,1803020.89,35.75,649,1,3,1047991.79,12,1,1113.81,2,1,0.7977123728685424,0.0010628041275018002,70342.75,109478.87
1112,45,0,0,1,1,2,10.7,66971.69,216092.5,26796.5,582967.28,40.01,614,1,0,756056.1,120,6,658082.06,1,1,0.9407657922325089,0.8704143250745547,40175.19,33485.845
93,28,0,0,0,0,2,3.4,64098.29,420092.76,7989.94,126615.68,12.47,731,0,0,1113693.15,120,5,1042.96,1,0,1.4478976350227126,0.0009364877569732742,56108.35,64098.29
15,41,1,0,2,0,1,16.2,85281.05,629011.94,8652.55,281156.77,10.15,641,0,2,197294.74,360,3,2783.66,1,1,0.19278876530405442,0.01410914452154173,76628.5,28427.016666666666
459,59,0,1,0,0,3,17.5,35559.66,58162.13,19166.39,464573.93,53.9,550,0,1,561938.57,360,6,2613.25,2,0,1.3168915047744174,0.004650419350997744,16393.270000000004,35559.66
605,21,1,0,1,1,2,1.6,116290.76,485474.51,32707.04,657277.1,28.13,743,0,1,6905741.56,180,2,6715930.61,2,1,4.948617270480762,0.972514038014478,83583.72,58145.38
513,55,0,0,2,1,4,0.0,10000.0,10505.41,5642.1,310534.64,56.42,635,1,0,161561.43,120,5,236688.11,2,0,1.34634525,1.4650038069110927,4357.9,3333.3333333333335
972,43,0,0,1,0,2,16.8,52720.74,33733.36,21470.81,436716.48,40.73,722,1,0,3856310.94,360,2,6666431.82,0,1,6.095499513094847,1.7287070269286948,31249.929999999997,26360.37
776,53,0,1,0,0,2,23.8,65773.43,368786.23,7510.66,125890.56,11.42,899,1,0,3566596.3,36,2,3192747.53,2,1,4.518790617021696,0.8951805198698827,58262.76999999999,65773.43
743,50,1,1,1,0,2,26.4,27408.73,101190.68,10109.51,141635.51,36.88,662,0,1,195313.59,180,6,318943.86,2,1,0.5938302321924438,1.632983449845963,17299.22,13704.365
172,40,0,0,0,0,2,7.9,63109.77,423172.68,10336.25,468183.78,16.38,560,1,0,7557905.0,180,2,10892680.85,2,1,9.979840152589158,1.441230188789089,52773.52,63109.77
156,34,0,0,1,0,0,15.2,97098.5,140725.93,26568.01,1305063.93,27.36,711,1,1,1902667.76,60,6,1656.5,2,1,1.632936107835514,0.0008706196819144084,70530.49,48549.25
799,49,1,0,1,0,3,16.0,66421.06,345980.66,30986.53,1662938.6,46.65,436,0,4,391465.21,36,6,3868.71,2,0,0.4911409247809857,0.009882640656624378,35434.53,33210.53
1041,27,0,0,0,1,3,2.2,87204.19,566373.25,6372.94,298482.47,7.31,643,0,0,1328024.79,60,5,815.51,1,1,1.2690758609190682,0.0006140773923354247,80831.25,87204.19
243,47,1,0,1,0,3,1.5,49641.81,115702.06,21250.91,1104707.35,42.81,480,1,1,450493.0,60,6,4399.68,2,0,0.7562392131417717,0.009766367068966665,28390.899999999998,24820.905
934,25,1,1,1,0,0,6.0,96052.47,669104.83,15172.21,193740.8,15.8,539,1,1,1497484.53,60,1,3663.42,1,1,1.2991896772670186,0.0024463825345828446,80880.26000000001,48026.235
801,50,0,0,1,0,2,14.0,57749.1,103333.97,7548.09,277242.69,13.07,836,1,0,3319459.74,36,2,3105.88,2,1,4.7900598450884955,0.0009356582827541688,50201.009999999995,28874.55
1010,49,0,0,1,1,2,15.7,57550.89,103227.1,43887.4,567614.68,76.26,774,1,0,5791532.49,240,2,6795374.14,2,0,8.386103281808502,1.1733291925294889,13663.489999999998,28775.445
314,24,1,0,0,1,3,1.2,78073.16,125129.97,35414.09,537276.85,45.36,678,1,1,807615.8,360,6,1431400.0,2,0,0.8620288543036643,1.772377410149727,42659.07000000001,78073.16
589,55,1,0,0,1,0,20.0,112014.94,730741.38,44978.59,825085.22,40.15,523,1,0,1432501.56,60,1,534.97,2,0,1.0657072172694106,0.0003734516002900548,67036.35,112014.94
479,39,1,0,0,1,0,8.4,23628.11,134699.94,8151.33,477741.57,34.5,712,1,0,2021677.0,36,2,3048674.21,2,1,7.130197181803086,1.5079927258409727,15476.78,23628.11
1024,56,1,0,0,0,2,11.4,82483.06,515263.18,25381.28,1020978.18,30.77,448,1,2,1176566.33,480,3,1930.24,1,0,1.1886949170734775,0.001640570489553275,57101.78,82483.06
478,22,1,1,0,0,0,2.9,211726.77,501813.09,31252.92,1573368.1,14.76,757,1,0,10000000.0,360,2,10121687.63,2,1,3.935890267127456,1.012168763,180473.84999999998,211726.77
752,29,1,0,0,1,3,4.6,40765.99,311486.82,13898.22,181564.52,34.09,823,0,0,211116.85,180,5,368.73,1,1,0.4315624576597633,0.001746568310393036,26867.769999999997,40765.99
855,43,0,1,0,0,2,16.0,57280.79,176813.03,24690.99,289461.39,43.11,594,0,0,4899960.11,12,2,8460777.24,1,0,7.128568044656275,1.7267032894273908,32589.8,57280.79
986,29,1,1,0,0,2,5.0,68020.17,79853.9,10640.76,605343.93,15.64,543,0,1,6124199.88,240,2,10824874.0,0,0,7.502921412869153,1.7675572665992083,57379.409999999996,68020.17
900,35,1,0,2,0,2,13.8,91993.06,706395.11,15275.05,162386.66,16.6,713,1,0,609739.7,60,6,779222.94,0,1,0.552342118706201,1.2779599885000108,76718.01,30664.353333333333
319,50,1,1,0,1,2,19.5,97535.14,145594.31,9427.17,259588.02,9.67,806,0,0,196495.31,300,5,2910.8,2,1,0.16788420221334246,0.014813585118138444,88107.97,97535.14
801,27,1,0,1,1,3,3.9,17064.97,121863.53,8334.72,126803.7,48.84,300,1,0,456570.16,36,0,529882.21,1,0,2.2295681348009007,1.16057126904658,8730.250000000002,8532.485
841,51,1,0,0,0,2,9.6,65625.31,53948.99,11773.96,559414.81,17.94,719,1,0,7678186.36,12,2,6847805.73,0,1,9.75003186016696,0.8918519828685169,53851.35,65625.31
1124,25,1,1,0,0,2,3.1,62231.45,193294.16,18197.43,433564.97,29.24,829,1,0,4896770.72,36,2,7178618.78,1,1,6.557202614862207,1.4659903823309908,44034.02,62231.45
565,28,1,0,0,0,2,9.9,48512.62,376524.1,8982.56,187865.26,18.52,625,1,1,385409.24,60,6,370376.6,1,1,0.6620429213401928,0.9609956419311586,39530.060000000005,48512.62
763,47,1,0,0,0,2,9.9,33898.47,90245.39,6424.87,300382.17,18.95,620,0,3,580355.88,300,4,695.93,2,0,1.42670126409835,0.0011991435324132495,27473.600000000002,33898.47
339,56,1,1,0,0,0,0.9,148365.6,1169430.7,16121.4,936053.38,10.87,648,0,1,10000000.0,120,2,15000000.0,1,1,5.616755725945457,1.5,132244.2,148365.6
1140,28,0,1,0,0,4,0.0,10000.0,37534.96,4698.8,113259.61,46.99,758,0,0,221719.68,360,6,395568.65,0,0,1.847664,1.7840935455075528,5301.2,10000.0
726,34,1,0,0,1,2,10.1,68120.46,44222.19,7520.81,284918.86,11.04,726,0,0,2937788.56,180,0,2874.56,1,1,3.5938646529006606,0.0009784774980538423,60599.65000000001,68120.46
946,62,1,1,0,1,2,1.0,84493.04,528453.92,46972.68,1551209.69,55.59,811,1,0,1330873.96,180,5,1065.09,1,1,1.3126070896884918,0.0008002936656751477,37520.35999999999,84493.04
172,65,1,0,0,0,3,1.6,93057.95,107042.07,32606.21,1407307.2,35.04,654,1,0,8703749.56,36,2,14099023.45,1,1,7.794202035756574,1.6198792661492891,60451.74,93057.95
99,47,1,0,0,0,2,19.5,59319.52,238440.83,6074.47,196700.16,10.24,654,1,0,418867.4,240,6,2078.48,2,1,0.5884339028142282,0.004962143150791873,53245.049999999996,59319.52
1133,41,1,0,0,0,2,14.5,86726.96,123583.41,41303.38,1473390.39,47.62,706,1,0,5463685.03,24,2,7555327.21,2,0,5.249890989299445,1.3828262735708978,45423.58000000001,86726.96
444,36,0,0,0,0,2,13.0,110740.21,498237.14,28859.57,994196.13,26.06,743,1,0,10000000.0,36,2,14645602.77,2,1,7.525119677245811,1.464560277,81880.64000000001,110740.21
570,48,1,0,0,1,3,27.7,57735.48,268446.18,10537.54,563299.86,18.25,797,0,0,6715518.97,24,2,3706.52,1,1,9.692940646433238,0.0005519335164650723,47197.94,57735.48
1053,47,1,1,1,0,3,13.8,41821.0,78547.72,27376.52,1631661.25,65.46,543,0,1,312988.62,60,5,1606.63,0,0,0.6236671767772172,0.005133189826518294,14444.48,20910.5
1069,34,1,0,1,0,0,14.3,141774.25,835081.64,43070.49,1687891.88,30.38,638,1,0,881574.04,240,5,1517281.93,2,1,0.5181794531329443,1.721105501246384,98703.76000000001,70887.125
843,22,1,1,0,1,2,2.3,100599.3,461687.12,17708.15,1054652.28,17.6,676,1,0,6278060.9,180,2,4661.62,2,1,5.2005505174157935,0.0007425254508123679,82891.15,100599.3
394,27,0,1,0,0,2,7.9,96571.77,140065.97,5699.68,277940.82,5.9,623,1,0,682316.8,360,4,621.46,1,1,0.5887821392663025,0.0009108085862754661,90872.09,96571.77
595,64,1,0,1,0,2,34.6,79618.08,377736.42,29435.71,703565.54,36.97,627,1,0,618519.75,60,5,3781.19,1,1,0.6473820079559819,0.00611328902593652,50182.37,39809.04
